timestamp,filename,axis1
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.35sec.agd,1268
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.35sec.agd,1268
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.35sec.agd,1268
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.35sec.agd,1268
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1319
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.45sec.agd,1548
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1509
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1705
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.55sec.agd,1710
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1640
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1793
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.65sec.agd,1792
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1704
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.75sec.agd,1826
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1718
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.85sec.agd,1826
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1712
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1808
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.95sec.agd,1809
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,434
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,603
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,512
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,600
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,512
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,600
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,512
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,600
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,512
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,600
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,512
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.155sec.agd,600
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,944
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1004
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1144
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1006
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1144
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1006
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1144
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1006
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1144
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1006
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1144
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.255sec.agd,1006
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1277
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1509
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1509
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1509
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1509
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1509
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.355sec.agd,1337
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1479
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1580
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1689
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1579
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1689
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1579
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1689
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1579
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1689
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1579
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1689
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.455sec.agd,1579
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1586
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1750
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1760
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1749
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1760
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1749
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1760
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1749
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1760
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1749
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1760
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.555sec.agd,1749
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1648
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1785
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:20,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1785
2010-01-01 18:00:25,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:30,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1785
2010-01-01 18:00:35,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:40,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1785
2010-01-01 18:00:45,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:50,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1785
2010-01-01 18:00:55,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.655sec.agd,1844
2010-01-01 18:00:00,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.755sec.agd,1678
2010-01-01 18:00:05,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.755sec.agd,1878
2010-01-01 18:00:10,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.755sec.agd,1792
2010-01-01 18:00:15,C:\Users\Qu\Documents\R\mhealthformat-support-r\inst\publications\.temp\actigraph_spectrum\agd\f0.755sec.agd,1878
