------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.2 Firmware v1.4.0 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TASACTIGRAPHSPECTRUM
Start Time 18:00:00
Start Date 01/01/2010
Epoch Period (hh:mm:ss) 00:00:00
Download Time 19:00:00
Download Date 01/01/2010
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
01/01/2010 18:00:02.259,0.9511,0.9511,0.9511
01/01/2010 18:00:02.269,0.809,0.809,0.809
01/01/2010 18:00:02.279,0.5878,0.5878,0.5878
01/01/2010 18:00:02.289,0.309,0.309,0.309
01/01/2010 18:00:02.299,0,0,0
01/01/2010 18:00:02.309,-0.309,-0.309,-0.309
01/01/2010 18:00:02.319,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.329,-0.809,-0.809,-0.809
01/01/2010 18:00:02.339,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.349,-1,-1,-1
01/01/2010 18:00:02.359,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.369,-0.809,-0.809,-0.809
01/01/2010 18:00:02.380,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.390,-0.309,-0.309,-0.309
01/01/2010 18:00:02.400,0,0,0
01/01/2010 18:00:02.410,0.309,0.309,0.309
01/01/2010 18:00:02.420,0.5878,0.5878,0.5878
01/01/2010 18:00:02.430,0.809,0.809,0.809
01/01/2010 18:00:02.440,0.9511,0.9511,0.9511
01/01/2010 18:00:02.450,1,1,1
01/01/2010 18:00:02.460,0.9511,0.9511,0.9511
01/01/2010 18:00:02.470,0.809,0.809,0.809
01/01/2010 18:00:02.480,0.5878,0.5878,0.5878
01/01/2010 18:00:02.490,0.309,0.309,0.309
01/01/2010 18:00:02.500,0,0,0
01/01/2010 18:00:02.509,-0.309,-0.309,-0.309
01/01/2010 18:00:02.519,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.529,-0.809,-0.809,-0.809
01/01/2010 18:00:02.539,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.549,-1,-1,-1
01/01/2010 18:00:02.559,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.569,-0.809,-0.809,-0.809
01/01/2010 18:00:02.579,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.589,-0.309,-0.309,-0.309
01/01/2010 18:00:02.599,0,0,0
01/01/2010 18:00:02.609,0.309,0.309,0.309
01/01/2010 18:00:02.619,0.5878,0.5878,0.5878
01/01/2010 18:00:02.630,0.809,0.809,0.809
01/01/2010 18:00:02.640,0.9511,0.9511,0.9511
01/01/2010 18:00:02.650,1,1,1
01/01/2010 18:00:02.660,0.9511,0.9511,0.9511
01/01/2010 18:00:02.670,0.809,0.809,0.809
01/01/2010 18:00:02.680,0.5878,0.5878,0.5878
01/01/2010 18:00:02.690,0.309,0.309,0.309
01/01/2010 18:00:02.700,0,0,0
01/01/2010 18:00:02.710,-0.309,-0.309,-0.309
01/01/2010 18:00:02.720,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.730,-0.809,-0.809,-0.809
01/01/2010 18:00:02.740,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.750,-1,-1,-1
01/01/2010 18:00:02.759,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.769,-0.809,-0.809,-0.809
01/01/2010 18:00:02.779,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.789,-0.309,-0.309,-0.309
01/01/2010 18:00:02.799,0,0,0
01/01/2010 18:00:02.809,0.309,0.309,0.309
01/01/2010 18:00:02.819,0.5878,0.5878,0.5878
01/01/2010 18:00:02.829,0.809,0.809,0.809
01/01/2010 18:00:02.839,0.9511,0.9511,0.9511
01/01/2010 18:00:02.849,1,1,1
01/01/2010 18:00:02.859,0.9511,0.9511,0.9511
01/01/2010 18:00:02.869,0.809,0.809,0.809
01/01/2010 18:00:02.880,0.5878,0.5878,0.5878
01/01/2010 18:00:02.890,0.309,0.309,0.309
01/01/2010 18:00:02.900,0,0,0
01/01/2010 18:00:02.910,-0.309,-0.309,-0.309
01/01/2010 18:00:02.920,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.930,-0.809,-0.809,-0.809
01/01/2010 18:00:02.940,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.950,-1,-1,-1
01/01/2010 18:00:02.960,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:02.970,-0.809,-0.809,-0.809
01/01/2010 18:00:02.980,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:02.990,-0.309,-0.309,-0.309
01/01/2010 18:00:03.000,0,0,0
01/01/2010 18:00:03.009,0.309,0.309,0.309
01/01/2010 18:00:03.019,0.5878,0.5878,0.5878
01/01/2010 18:00:03.029,0.809,0.809,0.809
01/01/2010 18:00:03.039,0.9511,0.9511,0.9511
01/01/2010 18:00:03.049,1,1,1
01/01/2010 18:00:03.059,0.9511,0.9511,0.9511
01/01/2010 18:00:03.069,0.809,0.809,0.809
01/01/2010 18:00:03.079,0.5878,0.5878,0.5878
01/01/2010 18:00:03.089,0.309,0.309,0.309
01/01/2010 18:00:03.099,0,0,0
01/01/2010 18:00:03.109,-0.309,-0.309,-0.309
01/01/2010 18:00:03.119,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.130,-0.809,-0.809,-0.809
01/01/2010 18:00:03.140,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.150,-1,-1,-1
01/01/2010 18:00:03.160,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.170,-0.809,-0.809,-0.809
01/01/2010 18:00:03.180,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.190,-0.309,-0.309,-0.309
01/01/2010 18:00:03.200,0,0,0
01/01/2010 18:00:03.210,0.309,0.309,0.309
01/01/2010 18:00:03.220,0.5878,0.5878,0.5878
01/01/2010 18:00:03.230,0.809,0.809,0.809
01/01/2010 18:00:03.240,0.9511,0.9511,0.9511
01/01/2010 18:00:03.250,1,1,1
01/01/2010 18:00:03.259,0.9511,0.9511,0.9511
01/01/2010 18:00:03.269,0.809,0.809,0.809
01/01/2010 18:00:03.279,0.5878,0.5878,0.5878
01/01/2010 18:00:03.289,0.309,0.309,0.309
01/01/2010 18:00:03.299,0,0,0
01/01/2010 18:00:03.309,-0.309,-0.309,-0.309
01/01/2010 18:00:03.319,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.329,-0.809,-0.809,-0.809
01/01/2010 18:00:03.339,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.349,-1,-1,-1
01/01/2010 18:00:03.359,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.369,-0.809,-0.809,-0.809
01/01/2010 18:00:03.380,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.390,-0.309,-0.309,-0.309
01/01/2010 18:00:03.400,0,0,0
01/01/2010 18:00:03.410,0.309,0.309,0.309
01/01/2010 18:00:03.420,0.5878,0.5878,0.5878
01/01/2010 18:00:03.430,0.809,0.809,0.809
01/01/2010 18:00:03.440,0.9511,0.9511,0.9511
01/01/2010 18:00:03.450,1,1,1
01/01/2010 18:00:03.460,0.9511,0.9511,0.9511
01/01/2010 18:00:03.470,0.809,0.809,0.809
01/01/2010 18:00:03.480,0.5878,0.5878,0.5878
01/01/2010 18:00:03.490,0.309,0.309,0.309
01/01/2010 18:00:03.500,0,0,0
01/01/2010 18:00:03.509,-0.309,-0.309,-0.309
01/01/2010 18:00:03.519,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.529,-0.809,-0.809,-0.809
01/01/2010 18:00:03.539,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.549,-1,-1,-1
01/01/2010 18:00:03.559,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.569,-0.809,-0.809,-0.809
01/01/2010 18:00:03.579,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.589,-0.309,-0.309,-0.309
01/01/2010 18:00:03.599,0,0,0
01/01/2010 18:00:03.609,0.309,0.309,0.309
01/01/2010 18:00:03.619,0.5878,0.5878,0.5878
01/01/2010 18:00:03.630,0.809,0.809,0.809
01/01/2010 18:00:03.640,0.9511,0.9511,0.9511
01/01/2010 18:00:03.650,1,1,1
01/01/2010 18:00:03.660,0.9511,0.9511,0.9511
01/01/2010 18:00:03.670,0.809,0.809,0.809
01/01/2010 18:00:03.680,0.5878,0.5878,0.5878
01/01/2010 18:00:03.690,0.309,0.309,0.309
01/01/2010 18:00:03.700,0,0,0
01/01/2010 18:00:03.710,-0.309,-0.309,-0.309
01/01/2010 18:00:03.720,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.730,-0.809,-0.809,-0.809
01/01/2010 18:00:03.740,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.750,-1,-1,-1
01/01/2010 18:00:03.759,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.769,-0.809,-0.809,-0.809
01/01/2010 18:00:03.779,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.789,-0.309,-0.309,-0.309
01/01/2010 18:00:03.799,0,0,0
01/01/2010 18:00:03.809,0.309,0.309,0.309
01/01/2010 18:00:03.819,0.5878,0.5878,0.5878
01/01/2010 18:00:03.829,0.809,0.809,0.809
01/01/2010 18:00:03.839,0.9511,0.9511,0.9511
01/01/2010 18:00:03.849,1,1,1
01/01/2010 18:00:03.859,0.9511,0.9511,0.9511
01/01/2010 18:00:03.869,0.809,0.809,0.809
01/01/2010 18:00:03.880,0.5878,0.5878,0.5878
01/01/2010 18:00:03.890,0.309,0.309,0.309
01/01/2010 18:00:03.900,0,0,0
01/01/2010 18:00:03.910,-0.309,-0.309,-0.309
01/01/2010 18:00:03.920,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.930,-0.809,-0.809,-0.809
01/01/2010 18:00:03.940,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.950,-1,-1,-1
01/01/2010 18:00:03.960,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:03.970,-0.809,-0.809,-0.809
01/01/2010 18:00:03.980,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:03.990,-0.309,-0.309,-0.309
01/01/2010 18:00:04.000,0,0,0
01/01/2010 18:00:04.009,0.309,0.309,0.309
01/01/2010 18:00:04.019,0.5878,0.5878,0.5878
01/01/2010 18:00:04.029,0.809,0.809,0.809
01/01/2010 18:00:04.039,0.9511,0.9511,0.9511
01/01/2010 18:00:04.049,1,1,1
01/01/2010 18:00:04.059,0.9511,0.9511,0.9511
01/01/2010 18:00:04.069,0.809,0.809,0.809
01/01/2010 18:00:04.079,0.5878,0.5878,0.5878
01/01/2010 18:00:04.089,0.309,0.309,0.309
01/01/2010 18:00:04.099,0,0,0
01/01/2010 18:00:04.109,-0.309,-0.309,-0.309
01/01/2010 18:00:04.119,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.130,-0.809,-0.809,-0.809
01/01/2010 18:00:04.140,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.150,-1,-1,-1
01/01/2010 18:00:04.160,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.170,-0.809,-0.809,-0.809
01/01/2010 18:00:04.180,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.190,-0.309,-0.309,-0.309
01/01/2010 18:00:04.200,0,0,0
01/01/2010 18:00:04.210,0.309,0.309,0.309
01/01/2010 18:00:04.220,0.5878,0.5878,0.5878
01/01/2010 18:00:04.230,0.809,0.809,0.809
01/01/2010 18:00:04.240,0.9511,0.9511,0.9511
01/01/2010 18:00:04.250,1,1,1
01/01/2010 18:00:04.259,0.9511,0.9511,0.9511
01/01/2010 18:00:04.269,0.809,0.809,0.809
01/01/2010 18:00:04.279,0.5878,0.5878,0.5878
01/01/2010 18:00:04.289,0.309,0.309,0.309
01/01/2010 18:00:04.299,0,0,0
01/01/2010 18:00:04.309,-0.309,-0.309,-0.309
01/01/2010 18:00:04.319,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.329,-0.809,-0.809,-0.809
01/01/2010 18:00:04.339,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.349,-1,-1,-1
01/01/2010 18:00:04.359,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.369,-0.809,-0.809,-0.809
01/01/2010 18:00:04.380,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.390,-0.309,-0.309,-0.309
01/01/2010 18:00:04.400,0,0,0
01/01/2010 18:00:04.410,0.309,0.309,0.309
01/01/2010 18:00:04.420,0.5878,0.5878,0.5878
01/01/2010 18:00:04.430,0.809,0.809,0.809
01/01/2010 18:00:04.440,0.9511,0.9511,0.9511
01/01/2010 18:00:04.450,1,1,1
01/01/2010 18:00:04.460,0.9511,0.9511,0.9511
01/01/2010 18:00:04.470,0.809,0.809,0.809
01/01/2010 18:00:04.480,0.5878,0.5878,0.5878
01/01/2010 18:00:04.490,0.309,0.309,0.309
01/01/2010 18:00:04.500,0,0,0
01/01/2010 18:00:04.509,-0.309,-0.309,-0.309
01/01/2010 18:00:04.519,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.529,-0.809,-0.809,-0.809
01/01/2010 18:00:04.539,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.549,-1,-1,-1
01/01/2010 18:00:04.559,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.569,-0.809,-0.809,-0.809
01/01/2010 18:00:04.579,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.589,-0.309,-0.309,-0.309
01/01/2010 18:00:04.599,0,0,0
01/01/2010 18:00:04.609,0.309,0.309,0.309
01/01/2010 18:00:04.619,0.5878,0.5878,0.5878
01/01/2010 18:00:04.630,0.809,0.809,0.809
01/01/2010 18:00:04.640,0.9511,0.9511,0.9511
01/01/2010 18:00:04.650,1,1,1
01/01/2010 18:00:04.660,0.9511,0.9511,0.9511
01/01/2010 18:00:04.670,0.809,0.809,0.809
01/01/2010 18:00:04.680,0.5878,0.5878,0.5878
01/01/2010 18:00:04.690,0.309,0.309,0.309
01/01/2010 18:00:04.700,0,0,0
01/01/2010 18:00:04.710,-0.309,-0.309,-0.309
01/01/2010 18:00:04.720,-0.5878,-0.5878,-0.5878
01/01/2010 18:00:04.730,-0.809,-0.809,-0.809
01/01/2010 18:00:04.740,-0.9511,-0.9511,-0.9511
01/01/2010 18:00:04.750,-1,-1,-1
01/01/2010 18:00:04.759,-0.9511,-0.9511,-0.9511
